Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
Jan-1937,4.49,8.73,0.27,0.53,4.76,9.26
Feb-1937,3.16,6.21,1.83,3.56,4.99,9.77
Mar-1937,3.22,6.33,3.66,7.25,6.89,13.58
Apr-1937,3.75,7.33,0.77,1.52,4.52,8.84
May-1937,4.59,8.93,0.24,0.48,4.83,9.41
Jun-1937,4.13,8.05,0.36,0.7,4.49,8.75
Jul-1937,3.38,6.59,0.91,1.76,4.29,8.35
Aug-1937,4.46,8.67,0.31,0.62,4.77,9.29
Sep-1937,5.02,9.7,0.26,0.52,5.28,10.22
Oct-1937,5.03,9.68,0.26,0.52,5.29,10.21
Nov-1937,3.31,6.49,2.86,5.62,6.17,12.11
Dec-1937,3.46,6.78,19.43,37.81,22.89,44.59
Jan-1938,3.31,6.49,1.49,2.87,4.8,9.37
Feb-1938,3.04,6.02,48.26,90.5,51.3,96.52
Mar-1938,2.95,5.8,60.11,113.06,63.06,118.86
Apr-1938,2.99,5.87,10.14,19.92,13.13,25.78
May-1938,3.91,7.57,0.55,1.07,4.46,8.64
Jun-1938,4.31,8.4,0.31,0.61,4.61,9.01
Jul-1938,4.07,7.93,0.36,0.71,4.42,8.63
Aug-1938,4.22,8.22,0.33,0.64,4.55,8.87
Sep-1938,4.25,8.31,0.27,0.53,4.52,8.85
Oct-1938,4.18,8.15,0.29,0.57,4.47,8.73
Nov-1938,4.47,8.71,0.26,0.51,4.72,9.22
Dec-1938,3.95,7.74,0.25,0.5,4.2,8.23
Jan-1939,4.54,8.76,0.31,0.62,4.85,9.39
Feb-1939,4.49,8.73,0.26,0.52,4.76,9.26
Mar-1939,4.57,8.87,0.26,0.52,4.83,9.38
Apr-1939,3.7,7.2,0.35,0.69,4.05,7.89
May-1939,3.69,7.2,0.59,1.15,4.29,8.35
Jun-1939,3.47,6.78,0.61,1.2,4.07,7.98
Jul-1939,3.6,7.02,0.56,1.1,4.16,8.12
Aug-1939,4.52,8.78,0.31,0.61,4.83,9.39
Sep-1939,5.1,9.82,0.26,0.52,5.36,10.35
