Time,Bank_00,Chan_00,Totl_00,Bank_01,Chan_01,Totl_01,Bank_10,Chan_10,Totl_10,Bank_11,Chan_11,Totl_11
31-Mar-1942,10631769,323133162,333764930,109930,5989558,6099488,5577741,65896257,71473998,156515,4035398,4191913
30-Apr-1942,21700322,375093159,396793480,1202555,4121144,5323699,30344084,57995962,88340046,2196126,2505511,4701637
31-May-1942,12407920,344404264,356812184,2514830,4351460,6866290,10229471,60678446,70907916,932822,3201569,4134391
30-Jun-1942,7383722,287478791,294862513,120869,5960834,6081702,4658432,76879834,81538265,8949,5751119,5760068
31-Jul-1942,12396832,341051041,353447874,2764070,4707971,7472041,8735812,60346056,69081868,350509,3196175,3546684
31-Aug-1942,7682894,308550460,316233353,551129,4329095,4880224,6546522,70428926,76975447,229023,4762817,4991840
30-Sep-1942,7368935,304071745,311440680,120869,4662853,4783722,5701555,74452692,80154247,9752,4149415,4159167
31-Oct-1942,5954915,279749846,285704761,91713,7090095,7181809,5702305,73801647,79503953,9159,8616932,8626091
30-Nov-1942,7390804,300638576,308029380,120869,5069186,5190054,5542538,74135126,79677664,9752,4404696,4414447
31-Dec-1942,20101034,363864279,383965313,1805258,4774085,6579342,23485001,59542921,83027922,2150959,2471298,4622257
31-Jan-1943,275457585,507845077,783302662,43290371,5350755,48641125,308452648,60327677,368780325,21912024,3091805,25003830
28-Feb-1943,115922489,427723638,543646127,7057285,5994440,13051725,163244783,54024003,217268787,5923010,2237586,8160596
31-Mar-1943,151360365,450325238,601685603,11081475,6204817,17286292,194521821,52897748,247419569,9740263,2518742,12259005
30-Apr-1943,13363559,328463012,341826571,535984,5365915,5901900,5771715,65737607,71509322,182224,3580253,3762477
31-May-1943,8720834,312756584,321477418,545269,3863418,4408687,5840819,70533465,76374284,206248,4352475,4558723
30-Jun-1943,7960209,303846654,311806863,543405,4512396,5055802,5728931,72744376,78473307,206248,4470145,4676393
31-Jul-1943,19890713,362024326,381915039,3185999,5619672,8805671,14080423,54227484,68307907,1625744,3329593,4955337
31-Aug-1943,11569682,326337999,337907681,1641885,4415884,6057770,6103124,64846641,70949766,857821,4109922,4967743
30-Sep-1943,13884424,338124405,352008829,2731706,4970585,7702291,6913092,61458581,68371673,269971,3666141,3936112
31-Oct-1943,6057553,281833888,287891441,116859,6723830,6840688,5699700,75421410,81121109,9159,7740143,7749302
30-Nov-1943,7125143,291228686,298353829,93368,5040549,5133917,5392829,77407999,82800828,9567,5174634,5184200
31-Dec-1943,5868399,275406013,281274412,29336,7509272,7538608,5637693,74851370,80489063,8949,7572828,7581777
31-Jan-1944,5744419,293692829,299437247,65149,6311841,6376990,6313020,69830644,76143664,9369,6144830,6154199
29-Feb-1944,11233326,333778083,345011409,1709790,5644193,7353983,14242045,62378786,76620831,156515,5035655,5192170
31-Mar-1944,12453613,325073865,337527478,1617157,5447564,7064721,8530023,63677952,72207975,9937,5436090,5446027
30-Apr-1944,6011038,278520352,284531391,63774,7882731,7946505,5593504,73718328,79311832,9159,7293500,7302660
31-May-1944,7480547,284566861,292047408,120869,6452722,6573591,4658330,77795978,82454308,9159,6026203,6035363
30-Jun-1944,8362089,315280433,323642523,1316767,4787954,6104721,6646302,68599564,75245867,269292,4299759,4569051
31-Jul-1944,12099394,335425310,347524704,3269254,3699613,6968867,7200389,62448502,69648891,857994,3638691,4496685
31-Aug-1944,8688526,308376374,317064900,535295,4087276,4622571,5895126,70812124,76707249,181878,4725315,4907194
30-Sep-1944,5005945,260171781,265177726,8106,11485471,11493576,5606602,74047970,79654572,0,7121996,7121996
31-Oct-1944,5228506,247208604,252437110,6722,9333959,9340680,4089573,75345572,79435145,533710,7942365,8476074
30-Nov-1944,5785333,293704771,299490103,175789,5523989,5699778,6447187,73379023,79826210,9567,6498222,6507789
31-Dec-1944,12191275,320625976,332817251,1519289,5831650,7350940,5460424,65819642,71280066,156515,4309906,4466421
31-Jan-1945,5879814,279537100,285416915,887,5676379,5677267,4612594,71570805,76183399,542659,5690262,6232921
28-Feb-1945,54383034,389312511,443695545,1219342,4308328,5527669,67090892,58489359,125580251,2231037,2599687,4830724
31-Mar-1945,16221205,333913133,350134339,1636472,5251313,6887785,8916185,64957656,73873841,1085332,3666378,4751710
30-Apr-1945,5985270,287568852,293554122,1376,7723573,7724949,5710158,69859502,75569660,8949,5488175,5497125
31-May-1945,7821208,296122532,303943740,535295,4473350,5008645,5535813,76432365,81968178,181508,5078251,5259759
30-Jun-1945,10552753,327028959,337581712,1641885,4118620,5760505,5837784,64583638,70421422,857648,3887032,4744680
31-Jul-1945,16195227,353315831,369511058,2100265,4323877,6424142,10587110,57211331,67798442,1046577,3591383,4637960
31-Aug-1945,8049960,303110981,311160942,543405,4670424,5213829,5784096,72886208,78670304,206248,4500286,4706534
30-Sep-1945,5369371,268446727,273816098,0,9491654,9491654,5532626,73812848,79345474,8727,6479807,6488534
31-Oct-1945,5490287,264174439,269664726,29336,9106408,9135745,5536348,75703801,81240149,8949,8193022,8201971
30-Nov-1945,8698855,306916789,315615643,0,5138323,5138323,5617014,71391840,77008854,156342,4523768,4680110
31-Dec-1945,393542307,532853649,926395956,65148550,8606727,73755277,354679933,55985755,410665687,42797728,2752579,45550307
31-Jan-1946,77657713,411761891,489419604,3419890,4632487,8052376,112527955,56499525,169027479,1986653,2951201,4937853
28-Feb-1946,5792110,299548195,305340305,63774,6389025,6452799,6450636,67983512,74434147,9369,5892097,5901466
31-Mar-1946,5888567,301914666,307803234,95383,6450530,6545913,6555713,67965356,74521069,9567,5566095,5575662
30-Apr-1946,7285145,307063408,314348553,230299,5144529,5374828,5538669,70756167,76294836,9752,4478436,4488188
31-May-1946,11621827,327498690,339120517,1643749,4075535,5719284,6046568,64458476,70505044,857821,4002112,4859933
30-Jun-1946,7715170,307371552,315086722,551129,4339929,4891058,6374112,70773594,77147707,228838,4695071,4923909
31-Jul-1946,19056916,360328384,379385300,2751794,5367109,8118902,13652547,56212315,69864862,1307921,3337772,4645693
31-Aug-1946,7775306,291792837,299568143,0,5427705,5427705,5273644,76792378,82066022,155972,5763938,5919909
30-Sep-1946,5947432,282299792,288247224,59140,6401513,6460653,5804804,73748156,79552960,8949,8221109,8230059
31-Oct-1946,5305749,262375696,267681445,0,10664347,10664347,5520430,74088119,79608549,8727,7154269,7162996
30-Nov-1946,5874018,275370276,281244294,63774,8327356,8391130,5629799,73518941,79148740,8949,7465820,7474769
31-Dec-1946,6475094,303041199,309516293,121178,5843622,5964801,6587979,67274693,73862671,9567,6878762,6888328
31-Jan-1947,5155262,255259762,260415023,8106,9502723,9510828,4474530,73853454,78327984,431820,6767510,7199330
28-Feb-1947,9513841,323460982,332974822,1830658,5701820,7532478,7932684,63076485,71009169,10110,5444361,5454471
31-Mar-1947,14350958,329590251,343941208,2162664,4696857,6859520,6997638,65696855,72694493,182397,3609219,3791616
30-Apr-1947,6039247,286945142,292984389,29336,6729425,6758761,5724972,71841508,77566479,9159,6640675,6649834
31-May-1947,8284514,308243655,316528168,551129,4506943,5058072,6516756,70067302,76584058,229023,4809382,5038405
30-Jun-1947,12084450,338010337,350094787,2635209,3992008,6627218,8432524,60407204,68839728,330705,3380688,3711393
31-Jul-1947,12346424,332141262,344487686,3054983,3870563,6925546,6626591,62934180,69560772,857994,3807143,4665136
31-Aug-1947,7162328,283663059,290825387,93368,6039347,6132715,5024704,78643432,83668136,9369,6094019,6103388
30-Sep-1947,5178730,260198108,265376838,8106,8564886,8572991,4487474,74689058,79176532,533710,6373529,6907239
31-Oct-1947,5860444,275501430,281361875,29336,7675810,7705147,5634573,74032892,79667465,8949,7660090,7669040
30-Nov-1947,5569848,273508121,279077969,0,8731520,8731520,5676670,73375412,79052081,8727,6448745,6457472
31-Dec-1947,5569195,271601028,277170222,0,8856805,8856805,5671454,73811328,79482782,8727,6567944,6576672
31-Jan-1948,13839983,326869528,340709510,2172149,4889878,7062028,6610562,66379096,72989658,206951,3785593,3992544
29-Feb-1948,5734528,294810501,300545030,117746,5346792,5464538,6414003,72066465,78480468,9369,6687921,6697290
31-Mar-1948,16999778,337585303,354585081,1507429,4759203,6266632,9805298,63929758,73735056,1433776,4200934,5634710
30-Apr-1948,94488540,438726312,533214852,3928625,6446551,10375176,144030175,51925061,195955236,2033243,2898887,4932130
31-May-1948,34507658,395367833,429875491,2149907,4970033,7119940,45384054,54492600,99876654,2385372,2665390,5050763
30-Jun-1948,7786051,300308890,308094940,535295,3796817,4332113,5353016,74872309,80225326,181311,5386810,5568121
31-Jul-1948,12127911,340227391,352355301,2636281,3902895,6539177,8436004,60028212,68464216,330705,3285436,3616141
31-Aug-1948,7895312,303099180,310994492,535295,4299649,4834944,5843645,72870859,78714505,181693,4750569,4932262
30-Sep-1948,5892821,281393032,287285853,58163,6408807,6466970,5745697,73520159,79265855,8949,8369886,8378835
31-Oct-1948,5897195,279256262,285153457,91713,7087361,7179075,5691919,73643907,79335826,8949,8740286,8749236
30-Nov-1948,5874018,275388239,281262257,91713,7748882,7840596,5679698,74027680,79707378,8949,8721672,8730622
31-Dec-1948,6045165,281097394,287142559,29336,7140552,7169888,5603707,73813434,79417140,9159,6968164,6977323
31-Jan-1949,5180263,261098030,266278293,8106,8479382,8487488,4488715,74449256,78937971,533710,6474810,7008519
28-Feb-1949,5724042,296213928,301937970,121178,5911613,6032791,6487628,70023035,76510663,9567,7206548,7216115
31-Mar-1949,258005327,482380666,740385992,13516177,6820537,20336714,220887814,58542764,279430579,10691891,2968215,13660107
30-Apr-1949,6052268,282237386,288289654,34437,5952962,5987399,4521011,70587481,75108492,542869,5579593,6122462
31-May-1949,8693379,306365788,315059167,543405,4147510,4690915,5797483,72901422,78698905,206248,4685036,4891284
30-Jun-1949,7895894,301747382,309643276,544293,4373587,4917880,5651120,72916110,78567230,206062,4847149,5053211
31-Jul-1949,12335741,334587785,346923526,3053608,3890978,6944586,6689273,62498061,69187334,857994,3663303,4521297
31-Aug-1949,8547654,305987946,314535600,535295,4112100,4647395,5877603,72790699,78668303,181878,4902213,5084092
30-Sep-1949,5029063,263975251,269004314,8106,10873162,10881268,5615574,73747952,79363526,0,6727360,6727360
31-Oct-1949,5637693,266681592,272319284,57276,8202415,8259691,5607175,75697071,81304246,8949,9639067,9648016
30-Nov-1949,5659609,268736504,274396113,57276,7866657,7923933,5535396,75373962,80909358,8949,9302892,9311842
31-Dec-1949,5163947,256483619,261647566,8106,9165322,9173428,4504280,74204906,78709186,533710,7417314,7951024
31-Jan-1950,15835546,336421459,352257005,1841783,4551549,6393332,9372953,64493658,73866611,831659,3670283,4501942
28-Feb-1950,35146027,379439415,414585442,1951367,3990261,5941628,35176899,58833603,94010502,2178509,2414008,4592517
31-Mar-1950,13514809,325377516,338892325,2054585,5477740,7532325,5964728,65036359,71001087,182224,4308909,4491133
30-Apr-1950,16275114,336048526,352323639,2178497,3810833,5989330,8333586,64649300,72982886,229702,3980860,4210562
31-May-1950,8229319,304516582,312745901,551129,4368013,4919142,6369407,71225125,77594532,228838,5326811,5555649
30-Jun-1950,8058421,284276594,292335015,0,6112521,6112521,4677590,78343418,83021008,155564,6211239,6366803
31-Jul-1950,15964759,348709977,364674736,2984280,4293457,7277737,7911072,58048117,65959189,670309,3562332,4232641
31-Aug-1950,8029169,304966736,312995906,543405,4568639,5112044,5871784,72482811,78354595,206248,4510435,4716682
30-Sep-1950,5369041,268189401,273558442,29336,8465994,8495330,5586203,75311557,80897760,8727,7762789,7771516
31-Oct-1950,7322964,295703430,303026395,120869,5625114,5745983,5529633,75605178,81134811,9752,4471648,4481399
30-Nov-1950,18218400,374842984,393061384,1202867,4111054,5313921,29997083,56406621,86403704,2187905,2531906,4719811
31-Dec-1950,148972585,462222945,611195530,8494437,7861687,16356124,190410900,53974274,244385174,9861183,2204081,12065263
31-Jan-1951,85880662,432097401,517978063,4790131,5613786,10403917,136532790,50086991,186619780,3895294,2394106,6289401
28-Feb-1951,188151080,477888487,666039567,11432498,5931829,17364328,194692566,59337866,254030432,11288093,2072922,13361015
31-Mar-1951,15802738,339183084,354985822,2010888,4536112,6547000,11653171,65088214,76741385,507930,3237177,3745107
30-Apr-1951,5882138,279472964,285355102,29336,7154101,7183438,5644094,73418127,79062220,8949,7430507,7439456
31-May-1951,7145070,281085985,288231054,200935,6516068,6717003,4601386,77933729,82535115,8949,6818430,6827380
30-Jun-1951,12142001,335727129,347869130,3223176,3654665,6877841,6935613,61389878,68325491,884975,3470576,4355551
31-Jul-1951,21333627,365621152,386954779,3189216,5575143,8764359,15162768,53801117,68963885,1625744,2966337,4592081
31-Aug-1951,11875566,334566479,346442045,3221312,3719684,6940996,6990059,62407520,69397579,884975,3616232,4501207
30-Sep-1951,9156521,319108350,328264871,535295,3371667,3906962,5812053,69309096,75121149,181878,3885870,4067748
31-Oct-1951,6030664,283339914,289370578,116859,6334912,6451771,5703185,75219880,80923065,9159,7634974,7644133
30-Nov-1951,5757086,286986371,292743457,121178,6294214,6415392,6306760,72831201,79137961,9369,7992684,8002053
31-Dec-1951,112892875,452469993,565362867,3691560,6175449,9867009,162648997,53495887,216144884,3570115,2908361,6478476
31-Jan-1952,323280889,487011517,810292405,47971391,6601623,54573014,271190904,56005069,327195973,24289545,2403660,26693205
29-Feb-1952,358045744,507375553,865421297,73092003,5673813,78765817,301439535,61145316,362584851,32608259,3171410,35779668
31-Mar-1952,166963909,450246365,617210274,9020187,5642812,14663000,186917190,53505019,240422208,10136521,2167913,12304434
30-Apr-1952,71786895,430305308,502092203,5973046,4524273,10497319,121385088,51060633,172445722,4855050,1912243,6767292
31-May-1952,7973810,304024409,311998220,117727,5780754,5898481,5281531,72701361,77982892,177466,4907111,5084577
30-Jun-1952,7145070,285666937,292812007,200935,6310444,6511378,4706349,77228711,81935060,8949,6322490,6331439
31-Jul-1952,7888617,303942228,311830845,543405,4539738,5083143,5801846,72674092,78475938,206062,4547911,4753973
31-Aug-1952,8063684,306335818,314399501,545269,4489489,5034758,5840354,72279820,78120174,206248,4158745,4364992
30-Sep-1952,12541387,328151017,340692404,543405,4594247,5137653,5480362,65425430,70905793,206606,3873186,4079792
31-Oct-1952,8576818,309798086,318374904,0,4628403,4628403,5751719,71664392,77416111,156342,4086433,4242774
30-Nov-1952,6969045,291283099,298252143,171469,5753042,5924511,5219895,76146034,81365930,9369,5506986,5516355
31-Dec-1952,181213861,461061544,642275406,9811085,5943338,15754423,187074994,53085974,240160968,7804721,2882892,10687612
31-Jan-1953,709072594,587495348,1296567942,198239484,6248690,204488175,376412665,57423532,433836197,103997509,2637197,106634706
28-Feb-1953,12358073,320280495,332638568,1507324,6273399,7780723,8240304,62908235,71148539,9752,5232167,5241919
31-Mar-1953,14809720,331077254,345886974,2004025,4641644,6645670,6962323,66439456,73401779,483203,3446883,3930086
30-Apr-1953,8585624,311064676,319650300,107567,5255416,5362983,5673090,69300724,74973813,156342,4478326,4634668
31-May-1953,15154359,347954982,363109341,2515213,4136426,6651640,11668698,60310382,71979081,932822,3121111,4053934
30-Jun-1953,7785089,297099390,304884479,887,4476149,4477037,5348443,75848451,81196894,155774,5118755,5274529
31-Jul-1953,21177047,372781278,393958325,3298751,6874789,10173540,21696121,53353816,75049937,1228966,3089440,4318406
31-Aug-1953,9396418,320961867,330358285,1316767,5154785,6471552,6180345,66621143,72801488,269465,3973133,4242597
30-Sep-1953,9009110,317650235,326659345,0,3926862,3926862,5853249,69838246,75691494,156342,3763466,3919808
31-Oct-1953,6134233,285464048,291598281,116859,6298796,6415655,5764190,74991545,80755735,9159,7404150,7413309
30-Nov-1953,13511735,334424099,347935834,2178497,4166180,6344677,7329102,62165130,69494232,229702,3949099,4178801
31-Dec-1953,5826161,297203784,303029946,147700,5450490,5598190,6616443,71925061,78541505,9567,6316064,6325630
31-Jan-1954,98606256,462136715,560742971,3310856,6601843,9912700,107524493,59025124,166549617,2282105,2395592,4677698
28-Feb-1954,377204048,508970545,886174592,77445016,5849201,83294217,298292702,60208700,358501402,32096280,2985260,35081541
31-Mar-1954,110275836,440209565,550485401,5317406,4863558,10180964,161386613,53199963,214586576,3143772,2104999,5248771
30-Apr-1954,64718520,423752240,488470759,3259426,5159664,8419090,97521482,50952466,148473948,1155657,2358036,3513693
31-May-1954,10704542,329723466,340428008,1641885,4415336,6057221,5944530,63481223,69425752,857821,3722277,4580098
30-Jun-1954,7908853,300905008,308813861,543405,4362730,4906135,5602536,74692175,80294711,206062,4706387,4912449
31-Jul-1954,21678153,371331409,393009562,3300355,6536167,9836522,19849819,52954958,72804777,1216967,3169574,4386541
31-Aug-1954,12693746,340253595,352947342,3221312,3804312,7025624,7078917,59753235,66832152,884975,3645833,4530808
30-Sep-1954,13459280,330207757,343667038,543405,4568726,5112131,5426082,63845796,69271878,206778,3611445,3818223
31-Oct-1954,6060916,279311135,285372051,91713,7225447,7317160,5701006,74264543,79965550,9159,8534643,8543802
30-Nov-1954,10609947,316261757,326871704,1642022,5234854,6876875,5882845,67021323,72904168,9752,4509764,4519516
31-Dec-1954,16161624,342517763,358679387,994961,5447796,6442757,15581493,65232628,80814121,2017604,3459563,5477167
31-Jan-1955,14455373,329883161,344338534,1398222,5267471,6665693,9527576,65098951,74626527,758472,4325482,5083954
28-Feb-1955,5728027,293934724,299662751,63774,6351487,6415261,6340189,69909157,76249346,9369,6106348,6115717
31-Mar-1955,6698155,305168787,311866942,176677,5023460,5200137,6733254,69311571,76044825,9752,6042241,6051993
30-Apr-1955,6081202,281822199,287903400,63774,7420183,7483957,5657851,73454259,79112110,9159,7124375,7133534
31-May-1955,7842670,301377902,309220572,535295,3896930,4432226,5549157,74854515,80403672,181508,5025186,5206694
30-Jun-1955,12162943,339274165,351437108,1223487,4241974,5465460,7995423,59351717,67347140,330705,3581482,3912187
31-Jul-1955,12905186,335460256,348365442,3053608,3961995,7015603,6726432,61604268,68330700,857994,3964977,4822971
31-Aug-1955,7975052,304050601,312025654,0,4320427,4320427,5620717,73386823,79007540,156157,4870414,5026571
30-Sep-1955,5006276,260815222,265821498,8106,11469036,11477142,5608412,73897637,79506048,0,7071582,7071582
31-Oct-1955,5647659,271946187,277593846,29336,7751857,7781194,5573935,75433293,81007228,8949,7819099,7828048
30-Nov-1955,7926015,300442004,308368018,120869,5206947,5327816,5595666,73728735,79324401,9752,4696901,4706653
31-Dec-1955,466953199,558010884,1024964083,73911190,7476247,81387437,396716697,59790575,456507272,55598821,1957514,57556335
31-Jan-1956,825141656,620074537,1445216194,320340058,5296773,325636830,483043320,52256175,535299495,145606860,2076248,147683108
29-Feb-1956,326666779,524872680,851539460,41200018,8712224,49912241,361445642,55670771,417116413,35869227,2626226,38495453
31-Mar-1956,24565267,367090726,391655992,2265979,4307044,6573023,23462408,60377814,83840222,2705484,3090170,5795654
30-Apr-1956,6142252,304062666,310204918,93239,6344962,6438201,6482419,66354551,72836969,9567,5356846,5366413
31-May-1956,11110774,321427287,332538061,1316767,5242178,6558945,5691853,66284282,71976135,269465,4001831,4271295
30-Jun-1956,7723712,294604487,302328199,1376,4527859,4529235,5386384,76444089,81830473,155774,5530739,5686513
31-Jul-1956,13302330,346064116,359366446,2819831,4955989,7775820,9622598,58387795,68010392,651487,3371220,4022708
31-Aug-1956,7731336,302341301,310072637,535295,4067267,4602563,5670204,74271496,79941699,181508,4664918,4846426
30-Sep-1956,8629375,313464293,322093668,0,3941078,3941078,5864906,70913905,76778811,156342,4157437,4313779
31-Oct-1956,7070112,286817739,293887851,171469,6202228,6373698,4993909,77283905,82277814,9369,6164006,6173375
30-Nov-1956,8676494,310444155,319120649,0,3970344,3970344,5760268,71470175,77230443,156342,4385190,4541532
31-Dec-1956,6130062,283911540,290041603,91713,6657651,6749364,5714076,73707721,79421797,9159,8071881,8081041
31-Jan-1957,5742919,293544032,299286952,65149,6339854,6405004,6313020,69760180,76073199,9369,6167468,6176837
28-Feb-1957,19130394,376229551,395359945,1206170,4245047,5451217,36345246,58396609,94741855,2207784,2637192,4844976
31-Mar-1957,58944536,415383744,474328280,3334652,5367613,8702265,104288863,51853817,156142679,1841816,2632161,4473978
30-Apr-1957,6000864,283317392,289318255,0,8144025,8144025,5656257,71461807,77118064,8949,5564512,5573462
31-May-1957,22045101,360515000,382560100,1810966,5014842,6825808,16099770,57006355,73106124,1609183,3374804,4983987
30-Jun-1957,8418588,317391424,325810012,1318143,4715803,6033945,6612256,67118647,73730903,269292,4322593,4591885
31-Jul-1957,21684719,371445758,393130477,3301044,6569107,9870152,19852190,53023943,72876133,1216967,3093395,4310362
31-Aug-1957,7706765,299835737,307542502,535295,4147523,4682818,5671858,74757811,80429670,181508,5095201,5276709
30-Sep-1957,5208790,265434641,270643431,1376,10511234,10512609,5629319,73473565,79102884,8727,6834851,6843578
31-Oct-1957,16552801,367429915,383982716,1195309,4708080,5903388,23703146,55745137,79448283,2197947,3268296,5466242
30-Nov-1957,16503991,343147096,359651086,2415799,4997100,7412899,11021729,61211500,72233229,1173067,3976150,5149216
31-Dec-1957,35047223,396064254,431111477,2553996,5607677,8161673,49000905,54413606,103414511,2191124,2442048,4633172
31-Jan-1958,192881825,465733496,658615322,9815920,7723050,17538969,184047858,54804202,238852060,8409846,1832775,10242621
28-Feb-1958,1454371037,681436602,2135807639,566572538,4644979,571217517,748998624,40776504,789775128,404810778,1317783,406128561
31-Mar-1958,401675864,532023898,933699761,71121898,8980125,80102023,363046531,55510043,418556574,49176092,2629528,51805620
30-Apr-1958,327480188,493235447,820715635,47787914,6097389,53885303,272032515,57284840,329317355,24403613,3226647,27630260
31-May-1958,5994175,281940176,287934351,150644,7503847,7654491,5851102,73844225,79695327,9159,8099081,8108241
30-Jun-1958,6697534,280545860,287243394,173333,6765131,6938465,4691511,77638064,82329576,8727,6709363,6718090
31-Jul-1958,12173227,339019229,351192456,1352348,4346135,5698482,8198561,60810342,69008903,350509,3175516,3526025
31-Aug-1958,7673085,306564003,314237087,551129,4400310,4951439,6371341,70825397,77196738,228838,4772346,5001183
30-Sep-1958,14708649,340444141,355152790,2944135,4944779,7888915,8077574,61690974,69768548,269971,3402846,3672817
31-Oct-1958,12582433,322107879,334690313,543405,4493279,5036684,5327604,66539531,71867135,206778,3788035,3994814
30-Nov-1958,7949124,300606845,308555969,120869,4809276,4930144,5636130,74762231,80398361,9752,4620397,4630149
31-Dec-1958,5769738,297416359,303186097,146324,5590142,5736466,6585811,71710990,78296801,9567,6388368,6397935
31-Jan-1959,45273475,401970277,447243752,3022374,5037405,8059779,58611883,53507803,112119686,1607263,3194629,4801892
28-Feb-1959,215708713,484709947,700418660,13234715,6409869,19644585,224305567,59063628,283369195,9683708,2438915,12122622
31-Mar-1959,6079816,303988844,310068660,34437,7202592,7237030,6436079,64806210,71242289,9369,4127609,4136978
30-Apr-1959,8097268,306944149,315041417,120869,4946967,5067836,5586802,71448563,77035365,9752,4202812,4212564
31-May-1959,7976706,306892988,314869693,543405,4247338,4790743,5727633,71499931,77227564,206062,4446278,4652341
30-Jun-1959,12096287,336748847,348845134,2637073,3939476,6576549,8400148,60648297,69048444,330705,3519358,3850063
31-Jul-1959,22869146,369966426,392835572,3301602,6437288,9738890,17065589,53265700,70331288,1216967,3358669,4575636
31-Aug-1959,9580131,324700460,334280591,1316767,4792932,6109699,6126367,65504917,71631284,269465,3757569,4027034
30-Sep-1959,5926563,279865869,285792432,29336,7129119,7158456,5644372,73493877,79138250,8949,7314657,7323607
31-Oct-1959,6030994,280472996,286503989,91713,6831999,6923713,5649873,74117939,79767812,9159,8406472,8415632
30-Nov-1959,5839659,272278449,278118108,57276,7551428,7608704,5675810,74996015,80671825,8949,8909064,8918013
31-Dec-1959,5195025,257463756,262658781,0,8546856,8546856,4535040,74226597,78761636,542437,7495270,8037707
31-Jan-1960,5770376,297470317,303240693,92601,5831642,5924243,6509487,68612431,75121918,9567,7264719,7274286
29-Feb-1960,40907713,389620373,430528087,2509352,4370573,6879925,56420091,59914163,116334255,915724,2932346,3848070
31-Mar-1960,16089799,350983985,367073783,2669302,4620768,7290071,18516547,63409157,81925704,2062525,3563603,5626128
30-Apr-1960,17396400,343921498,361317898,3109368,4136038,7245407,8911439,60548305,69459744,1159293,4060674,5219967
31-May-1960,6658357,272636472,279294829,171469,7741609,7913078,4624593,79035144,83659737,8727,7139077,7147805
30-Jun-1960,16152148,351707045,367859193,2099193,4413607,6512800,10595224,57440585,68035809,1046577,3666648,4713226
31-Jul-1960,12126354,339882708,352009062,2636281,3925260,6561542,8436004,60215799,68651804,330705,3272453,3603158
31-Aug-1960,7942293,299997200,307939494,1376,4502854,4504230,5661968,75548931,81210899,156157,4695896,4852053
30-Sep-1960,5162205,260946917,266109122,8106,11462638,11470744,5544188,74209142,79753330,0,6990721,6990721
31-Oct-1960,6008970,278016030,284025000,91713,7251872,7343585,5643118,74281373,79924491,9159,8663554,8672713
30-Nov-1960,5932346,278863709,284796055,29336,7304008,7333344,5697395,73731498,79428893,8949,7381668,7390618
31-Dec-1960,28164253,371095723,399259976,1934875,4610900,6545775,27088344,58073952,85162296,2170800,2782292,4953091
31-Jan-1961,5911521,295233645,301145166,121178,5887630,6008808,6526321,70470439,76996759,9752,7294373,7304125
28-Feb-1961,145397684,444755172,590152856,5898443,5571601,11470044,181181385,53674868,234856252,4988373,2307265,7295637
31-Mar-1961,37102686,385355256,422457942,1209132,5321837,6530969,55038393,56444953,111483345,2208293,3092399,5300692
30-Apr-1961,7962835,306173102,314135937,228436,5348337,5576773,5546369,70710864,76257233,9752,4740842,4750594
31-May-1961,9585104,318545975,328131079,1316767,5144289,6461056,6039868,67134510,73174378,269465,4213064,4482528
30-Jun-1961,12731391,343990072,356721462,2979716,4753237,7732953,9302888,58958327,68261214,350509,3284991,3635500
31-Jul-1961,22137295,358051071,380188366,1765338,4756996,6522334,13826320,56458927,70285246,1591368,3183382,4774750
31-Aug-1961,7998346,300973708,308972054,0,4314884,4314884,5614758,74876835,80491594,156157,4941752,5097908
30-Sep-1961,5392343,270855874,276248217,29336,7921591,7950928,5595362,75186763,80782125,8727,7882041,7890768
31-Oct-1961,7102301,292059036,299161337,93368,5057296,5150664,5396465,77374975,82771440,9567,4823892,4833458
30-Nov-1961,5746892,290105504,295852396,146324,5910693,6057017,6492386,74110852,80603238,9567,6583797,6593364
31-Dec-1961,16008920,357867791,373876711,2092460,4279556,6372016,21260312,59293379,80553691,2726418,3896244,6622662
31-Jan-1962,6149381,302610452,308759833,175789,5085749,5261538,6626908,70335871,76962779,9752,6128124,6137876
28-Feb-1962,173544163,479151616,652695778,11392103,6971144,18363247,187210721,58814740,246025461,7514191,2754625,10268815
31-Mar-1962,14781902,345656097,360437999,993889,5129241,6123130,18311297,65183805,83495103,2017604,3228078,5245682
30-Apr-1962,6052268,285281097,291333365,34437,8231889,8266327,5555851,70995718,76551569,9159,5362166,5371326
31-May-1962,8292733,313368982,321661715,552504,3980716,4533220,6534823,68730380,75265204,229023,4561231,4790254
30-Jun-1962,7722989,294714993,302437982,536671,4711210,5247881,5449951,75291964,80741915,181311,5826074,6007384
31-Jul-1962,21684719,371528510,393213229,3301044,6575346,9876390,19852190,53017449,72869639,1216967,3057496,4274463
31-Aug-1962,8053253,306594121,314647374,543405,4421450,4964855,5859469,72258646,78118115,206248,4206444,4412692
30-Sep-1962,5020007,259112806,264132813,8106,8695525,8703631,4549592,74529575,79079167,533710,6677406,7211116
31-Oct-1962,16777258,362934477,379711735,1676135,4358949,6035083,21532963,58289608,79822571,2141963,3011864,5153827
30-Nov-1962,7054021,293621864,300675885,200935,5493251,5694185,5420228,76174723,81594951,9567,5076197,5085764
31-Dec-1962,18665102,379518131,398183233,1747232,4919682,6666914,35795827,56490499,92286326,2223939,2926247,5150185
